Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-19 00:00:00+01:00,792.5721860712671,808.2744586820851,789.0391986935997,806.6061401367188,141478,0.0,0.0
2024-02-20 00:00:00+01:00,801.6991624651429,809.1577178328844,798.4605208902457,804.937744140625,199095,0.0,0.0
2024-02-21 00:00:00+01:00,809.648402276962,812.5925782852419,803.661935019892,806.3116455078125,209929,0.0,0.0
2024-02-22 00:00:00+01:00,810.9241780152036,824.7618408203125,806.2135085089716,824.7618408203125,392244,0.0,0.0
2024-02-23 00:00:00+01:00,825.546958218829,834.2813110351562,824.3692758448822,834.2813110351562,329686,0.0,0.0
2024-02-26 00:00:00+01:00,826.2339757179333,831.0427607351847,823.5842052515944,826.5283813476562,236443,0.0,0.0
2024-02-27 00:00:00+01:00,826.6264942872014,834.5758056640625,825.0562910001111,834.5758056640625,253401,0.0,0.0
2024-02-28 00:00:00+01:00,832.8092422669129,834.5757958183186,826.5283692932331,831.926025390625,183244,0.0,0.0
2024-02-29 00:00:00+01:00,842.0343582744895,842.9176350576206,824.3693018071925,827.1171875,534253,0.0,0.0
2024-03-01 00:00:00+01:00,822.406490811772,834.3794851161219,821.9157948148676,830.6502075195312,233276,0.0,0.0
2024-03-04 00:00:00+01:00,826.7246899470862,827.313501219504,817.4014654374951,824.1730346679688,190896,0.0,0.0
2024-03-05 00:00:00+01:00,821.4251402424652,822.504647530329,810.0410164999467,813.672119140625,190990,0.0,0.0
2024-03-06 00:00:00+01:00,811.02241185513,822.6028260334815,807.6856549345159,817.1069946289062,212634,0.0,0.0
2024-03-07 00:00:00+01:00,811.807518751857,828.0004876369362,805.5265856487866,824.1730346679688,277910,0.0,0.0
2024-03-08 00:00:00+01:00,824.3692559663687,834.6738716659484,822.7008776351257,829.1781005859375,228912,0.0,0.0
2024-03-11 00:00:00+01:00,823.1916221847025,834.5758056640625,822.4065205411573,834.5758056640625,203515,0.0,0.0
2024-03-12 00:00:00+01:00,835.5571916613542,843.0157470703125,821.9158185929997,843.0157470703125,297304,0.0,0.0
2024-03-13 00:00:00+01:00,837.4217983543568,853.4184762941364,835.7534199411348,851.0631713867188,302204,0.0,0.0
2024-03-14 00:00:00+01:00,856.8533655928579,869.9059276356872,855.8719735535124,856.5589599609375,321508,0.0,0.0
2024-03-15 00:00:00+01:00,851.0631783915347,857.5403418145139,844.7822454545607,846.2543334960938,800577,0.0,0.0
2024-03-18 00:00:00+01:00,846.8432371574731,848.9041365349584,838.9921006346065,842.1325073242188,159251,0.0,0.0
2024-03-19 00:00:00+01:00,836.1459939346581,844.1934204101562,828.8836690886052,844.1934204101562,234362,0.0,0.0
2024-03-20 00:00:00+01:00,818.4809842888932,835.7534607169971,813.4759087044479,830.4539794921875,366591,0.0,0.0
2024-03-21 00:00:00+01:00,840.1696810660208,841.9362346146223,825.056279956964,832.122314453125,312507,0.0,0.0
2024-03-22 00:00:00+01:00,823.2897821188171,824.0748837478592,806.9986387939731,813.181396484375,368170,0.0,0.0
2024-03-25 00:00:00+01:00,809.8446934998424,811.414896746126,797.6754086931941,810.1390991210938,307087,0.0,0.0
2024-03-26 00:00:00+01:00,819.46238298098,819.46238298098,802.5824273037634,806.5079956054688,362907,0.0,0.0
2024-03-27 00:00:00+01:00,806.6061353483769,814.8497924804688,801.4047096573881,814.8497924804688,290229,0.0,0.0
2024-03-28 00:00:00+01:00,816.0274490548262,827.313457069415,816.0274490548262,818.1865234375,456534,0.0,0.0
2024-04-02 00:00:00+02:00,817.5977140779025,827.4116348321658,803.3675289842208,806.5079956054688,383110,0.0,0.0
2024-04-03 00:00:00+02:00,804.8395400981273,811.1204727397245,800.8158569335938,800.8158569335938,360199,0.0,0.0
2024-04-04 00:00:00+02:00,800.8158920823386,806.8023594726977,795.3201207042848,804.1526489257812,218756,0.0,0.0
2024-04-05 00:00:00+02:00,788.1558789328266,792.4740276251624,782.8563981552288,784.9172973632812,419609,0.0,0.0
2024-04-08 00:00:00+02:00,780.8936474487111,793.1610477796905,779.1271537809332,792.2777709960938,245195,0.0,0.0
2024-04-09 00:00:00+02:00,788.1559151975786,789.333597613259,777.2624876262198,780.4029541015625,244279,0.0,0.0
2024-04-10 00:00:00+02:00,788.2541073849907,788.9410938006106,767.8411647029889,778.243896484375,262823,0.0,0.0
2024-04-11 00:00:00+02:00,774.1220268306006,783.3471359384637,770.2946338258274,775.7904052734375,231588,0.0,0.0
2024-04-12 00:00:00+02:00,782.3657243485103,786.7819884047808,760.8732153148948,766.6634521484375,285370,0.0,0.0
2024-04-15 00:00:00+02:00,771.570368076406,789.8242345050863,767.4485098797782,780.0103149414062,344661,0.0,0.0
2024-04-16 00:00:00+02:00,768.8225214500092,780.2066447596931,765.5838799107204,767.2522583007812,345405,0.0,0.0
2024-04-17 00:00:00+02:00,791.2963742378321,808.2744442144992,780.1085411425291,789.0391845703125,504860,0.0,0.0
2024-04-18 00:00:00+02:00,789.137294251331,793.7498486955743,777.8512860938536,781.97314453125,300881,0.0,0.0
2024-04-19 00:00:00+02:00,775.6922728931065,784.2303355071272,770.3927320504457,781.77685546875,348245,0.0,0.0
2024-04-22 00:00:00+02:00,787.0763949823402,790.7075574128899,777.7531708522502,781.97314453125,195796,0.0,0.0
2024-04-23 00:00:00+02:00,787.620275748234,792.1775512695312,786.1341997562563,792.1775512695312,230251,0.0042284406,0.0
2024-04-24 00:00:00+02:00,787.124872115637,803.273551545501,785.1434375728663,792.77197265625,242086,0.0,0.0
2024-04-25 00:00:00+02:00,797.3292882959036,798.2209580727401,763.0504931574425,770.778076171875,312597,0.0,0.0
2024-04-26 00:00:00+02:00,781.6759450067241,790.2951975586901,776.722358536466,784.8462524414062,230329,0.0,0.0
