Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-19 00:00:00+01:00,14.380485914439854,14.541426254804042,14.304749389897951,14.513025283813477,1813329,0.0,0.0
2024-02-20 00:00:00+01:00,14.678699721334294,15.033715029613694,14.626630520541118,14.868041038513184,2982533,0.0,0.0
2024-02-21 00:00:00+01:00,15.251458171259596,15.762679274533008,15.123652444015935,15.601738929748535,5043448,0.0,0.0
2024-02-22 00:00:00+01:00,15.52600205647378,15.66327507219292,15.331927098481652,15.421865463256836,2446410,0.0,0.0
2024-02-23 00:00:00+01:00,15.431331099659731,15.587538699563188,15.265658014035948,15.540204048156738,2007536,0.0,0.0
2024-02-26 00:00:00+01:00,15.4313314259906,15.469200592477556,14.901175735081928,14.939043998718262,2560047,0.0,0.0
2024-02-27 00:00:00+01:00,14.910643017617069,15.12838530768064,14.905909371809084,15.090517044067383,1020699,0.0,0.0
2024-02-28 00:00:00+01:00,15.11418519266774,15.241990920251265,14.797038148025628,14.84437370300293,1878010,0.0,0.0
2024-02-29 00:00:00+01:00,14.797037937526289,14.863307171841408,14.655031274614542,14.702366828918457,3271955,0.0,0.0
2024-03-01 00:00:00+01:00,14.702366605443904,14.778103130038739,14.451489706292483,14.53669261932373,1988816,0.0,0.0
2024-03-04 00:00:00+01:00,14.489358099597398,14.71656767543625,14.479890808224797,14.607696533203125,1547543,0.0,0.0
2024-03-05 00:00:00+01:00,14.550894378673716,15.024248135570781,14.550894378673716,14.872775077819824,1637949,0.0,0.0
2024-03-06 00:00:00+01:00,14.882242378439182,15.028981790365835,14.839640468065213,14.896442413330078,1395361,0.0,0.0
2024-03-07 00:00:00+01:00,14.669232447502694,14.91537661155823,14.655031510128122,14.740235328674316,2104798,0.0,0.0
2024-03-08 00:00:00+01:00,14.782836837580856,14.8349060370268,14.5603609085083,14.5603609085083,2172770,0.0,0.0
2024-03-11 00:00:00+01:00,14.550894098226435,14.754436354225296,14.49882489705911,14.659765243530273,1771305,0.0,0.0
2024-03-12 00:00:00+01:00,14.721301390094329,15.076316692574816,14.697633161551934,14.981645584106445,1893916,0.0,0.0
2024-03-13 00:00:00+01:00,15.033715346249462,15.118919166487155,14.929577845320413,14.976912498474121,1138549,0.0,0.0
2024-03-14 00:00:00+01:00,14.995846905861454,15.137852669355723,14.882242114495913,14.962712287902832,1384975,0.0,0.0
2024-03-15 00:00:00+01:00,14.910642552960663,14.995846369147962,14.768636794548895,14.863306999206543,2749193,0.0,0.0
2024-03-18 00:00:00+01:00,14.891708531595789,14.976912350994468,14.721301795649056,14.858573913574219,1444371,0.0,0.0
2024-03-19 00:00:00+01:00,14.929577600631756,15.010046870814461,14.778103643330313,14.915376663208008,1214695,0.0,0.0
2024-03-20 00:00:00+01:00,14.868041265184889,14.901175883340024,14.744969181429653,14.882242202758789,833705,0.0,0.0
2024-03-21 00:00:00+01:00,14.943777460971623,15.180454331504214,14.943777460971623,15.076316833496094,1334206,0.0,0.0
2024-03-22 00:00:00+01:00,15.1189191168139,15.388729708595736,15.1189191168139,15.208856582641602,1470084,0.0,0.0
2024-03-25 00:00:00+01:00,15.21832318201732,15.256190541552828,15.081050166586092,15.142585754394531,1148373,0.0,0.0
2024-03-26 00:00:00+01:00,15.109451548040996,15.175721686154533,14.45149013264309,15.019514083862305,3023717,0.0,0.0
2024-03-27 00:00:00+01:00,15.062116278135537,15.331927772927619,15.062116278135537,15.232523918151855,1283837,0.0,0.0
2024-03-28 00:00:00+01:00,15.251458043889803,15.30825998695665,14.97691200861449,15.02898120880127,1984097,0.0,0.0
2024-04-02 00:00:00+02:00,15.028981514070415,15.133119013708614,14.995846896133289,15.114185333251953,2027664,0.0,0.0
2024-04-03 00:00:00+02:00,15.109451854192056,15.223056646737785,14.99111341576726,15.104718208312988,1766775,0.0,0.0
2024-04-04 00:00:00+02:00,15.014780213325853,15.05738212188592,14.617163001998946,14.678699493408203,1747557,0.0,0.0
2024-04-05 00:00:00+02:00,14.602963504641403,14.943777882802575,14.560361594514927,14.801772117614746,1957284,0.0,0.0
2024-04-08 00:00:00+02:00,14.797037900315946,15.166254139537289,14.792304254612398,15.109451293945312,1836146,0.0,0.0
2024-04-09 00:00:00+02:00,15.104718208312988,15.227789389766217,15.043182617586373,15.104718208312988,1191277,0.0,0.0
2024-04-10 00:00:00+02:00,15.213589168165171,15.4218659728841,15.204121876523288,15.24199104309082,1565480,0.0,0.0
2024-04-11 00:00:00+02:00,15.194654783025591,15.251458533617633,14.844374016214362,14.953245162963867,1317506,0.0,0.0
2024-04-12 00:00:00+02:00,15.01004695892334,15.166254562949636,14.986379632595455,15.01004695892334,1185149,0.0,0.0
