Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-19 00:00:00+01:00,10.086105853962739,10.170048063597193,10.076778744118434,10.115951538085938,3902084,0.0,0.0
2024-02-20 00:00:00+01:00,10.108490260046347,10.171913004026516,10.059990357682313,10.170047760009766,4513463,0.0,0.0
2024-02-21 00:00:00+01:00,10.130875269629689,10.134605757774551,10.013355998245023,10.115951538085938,3974959,0.0,0.0
2024-02-22 00:00:00+01:00,10.117815936698971,10.158854860791786,10.046932220458984,10.046932220458984,5447606,0.0,0.0
2024-02-23 00:00:00+01:00,10.056259044215752,10.056259044215752,9.834278994130289,10.043201446533203,6239364,0.0,0.0
2024-02-26 00:00:00+01:00,10.039471470392545,10.046933336369683,9.96299112442612,9.990971565246582,3453384,0.0,0.0
2024-02-27 00:00:00+01:00,9.957394722040808,10.052529290305827,9.951798989546251,10.01708698272705,4053971,0.0,0.0
2024-02-28 00:00:00+01:00,10.054393913609339,10.110355682510225,9.955528863119557,9.974183082580566,3524255,0.0,0.0
2024-02-29 00:00:00+01:00,9.940605959130403,10.020817679140148,9.886510324099323,9.892106056213379,8991184,0.0,0.0
2024-03-01 00:00:00+01:00,9.886510914200917,9.9200870878536,9.849203362767344,9.864126205444336,4014104,0.0,0.0
2024-03-04 00:00:00+01:00,9.882778851698069,9.882778851698069,9.796971400397746,9.821221351623535,3467185,0.0,0.0
2024-03-05 00:00:00+01:00,9.849202600957152,9.901432991027832,9.755933284846265,9.901432991027832,3001649,0.0,0.0
2024-03-06 00:00:00+01:00,9.905163558903741,9.96112532691792,9.821221351623535,9.821221351623535,4441470,0.0,0.0
2024-03-07 00:00:00+01:00,9.824952792966526,9.964855879687562,9.780183378264372,9.798836708068848,5948676,0.0,0.0
2024-03-08 00:00:00+01:00,9.761529989446942,9.890241622924805,9.72795381504594,9.890241622924805,5058001,0.0,0.0
2024-03-11 00:00:00+01:00,9.899567953840778,9.985375406241888,9.880913734436035,9.880913734436035,3494590,0.0,0.0
2024-03-12 00:00:00+01:00,9.888375263993337,9.908893837262573,9.737278938293457,9.737278938293457,7559336,0.0,0.0
2024-03-13 00:00:00+01:00,9.7577984010448,9.76339502246885,9.668260463598948,9.737278938293457,8444195,0.0,0.0
2024-03-14 00:00:00+01:00,9.746606143661728,9.789510313567572,9.709298595235047,9.72608757019043,4284905,0.0,0.0
2024-03-15 00:00:00+01:00,9.724222066678957,9.882779380134782,9.71489584607969,9.81562614440918,18259734,0.0,0.0
2024-03-18 00:00:00+01:00,9.789510093697508,9.91822082156,9.772721119119204,9.886509895324707,4233496,0.0,0.0
2024-03-19 00:00:00+01:00,9.892106867115725,9.95179912863625,9.877184024106146,9.890241622924805,3947088,0.0,0.0
2024-03-20 00:00:00+01:00,9.908894046401013,9.929413509585443,9.845471302309837,9.92568302154541,3048161,0.0,0.0
2024-03-21 00:00:00+01:00,9.921951387510553,9.951797959505564,9.796971146579338,9.80629825592041,4358993,0.0,0.0
2024-03-22 00:00:00+01:00,9.834279153821802,9.951798424355182,9.819356311868301,9.905163764953613,4368397,0.0,0.0
2024-03-25 00:00:00+01:00,9.897702582280917,9.994701497696635,9.886510228678695,9.92568302154541,4172384,0.0,0.0
