Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-19 00:00:00+01:00,31.946160310667242,32.013658692812015,31.666522054132656,31.820804595947266,857661,0.0,0.0
2024-02-20 00:00:00+01:00,31.782233822346633,32.28365301516931,31.7340212165415,32.139015197753906,1227307,0.0,0.0
2024-02-21 00:00:00+01:00,32.245078335472556,32.48614501953125,32.11008158094139,32.48614501953125,1192550,0.0,0.0
2024-02-22 00:00:00+01:00,32.60186210118117,32.71757308818772,32.27401123934099,32.38008117675781,1847608,0.0,0.0
2024-02-23 00:00:00+01:00,32.409006647178884,32.94899368286133,32.409006647178884,32.94899368286133,1099814,0.0,0.0
2024-02-26 00:00:00+01:00,32.87185537992707,32.99721109395441,32.76578544331823,32.88149642944336,1141283,0.0,0.0
2024-02-27 00:00:00+01:00,32.881494573295974,33.3057742957809,32.82364092269219,33.1611328125,1381529,0.0,0.0
2024-02-28 00:00:00+01:00,33.083994896006054,33.24791848471495,33.016496514962874,33.238277435302734,809282,0.0,0.0
2024-02-29 00:00:00+01:00,33.22863327141518,33.54684308320686,32.96828079223633,32.96828079223633,2929967,0.0,0.0
2024-03-01 00:00:00+01:00,33.12256152961281,33.21899041204737,32.65971392908419,32.71757125854492,1149137,0.0,0.0
2024-03-04 00:00:00+01:00,32.64042932292594,32.900781797255604,32.54400411541979,32.70792770385742,709771,0.0,0.0
2024-03-05 00:00:00+01:00,32.63078683777956,33.1611328125,32.457218529196766,33.1611328125,1081494,0.0,0.0
2024-03-06 00:00:00+01:00,33.11292228457545,33.27684587606623,32.88149663251004,32.96828079223633,1215906,0.0,0.0
2024-03-07 00:00:00+01:00,32.76578523989518,32.96828038395347,32.31257866933871,32.79471206665039,1261070,0.0,0.0
2024-03-08 00:00:00+01:00,32.68864578652919,32.929712485018676,32.55364534553092,32.765785217285156,855796,0.0,0.0
2024-03-11 00:00:00+01:00,32.47650705647957,32.78507214712278,32.331865560946675,32.72721481323242,1049286,0.0,0.0
2024-03-12 00:00:00+01:00,32.79471155624247,33.26720389674397,32.67900057263662,33.122562408447266,1658286,0.0,0.0
2024-03-13 00:00:00+01:00,33.257562133813465,33.41184466810604,33.07434909545082,33.36362838745117,1295820,0.0,0.0
2024-03-14 00:00:00+01:00,33.36362813162597,33.537196441172455,33.09363461828067,33.218990325927734,1492553,0.0,0.0
2024-03-15 00:00:00+01:00,33.24791799852706,33.93254652674557,33.24791799852706,33.595054626464844,2903150,0.0,0.0
2024-03-18 00:00:00+01:00,33.6721944434664,33.75897860145002,33.46005825158438,33.73969650268555,968570,0.0,0.0
