Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-19 00:00:00+01:00,435.40380671862385,435.40380671862385,431.7106055137984,434.61590576171875,129207,0.0,0.0
2024-02-20 00:00:00+01:00,433.1879021728791,438.0136792496638,432.84319736981956,436.881103515625,169958,0.0,0.0
2024-02-21 00:00:00+01:00,437.9151722849078,440.0326016349904,436.09318700959085,437.8166809082031,195482,0.0,0.0
2024-02-22 00:00:00+01:00,440.5743098953966,447.320563769678,440.4758185140608,444.3167419433594,317754,0.0,0.0
2024-02-23 00:00:00+01:00,446.4834170810735,449.9796355856761,443.3811340332031,443.3811340332031,334870,0.0,0.0
2024-02-26 00:00:00+01:00,445.05537741777323,446.72964071636585,442.74096523043033,443.8243103027344,234265,0.0,0.0
2024-02-27 00:00:00+01:00,444.16899760288095,446.5326403595428,441.55914143291375,444.5137023925781,184881,0.0,0.0
2024-02-28 00:00:00+01:00,443.87357436773243,445.15387215488755,438.45687902071495,439.7864074707031,195164,0.0,0.0
2024-02-29 00:00:00+01:00,439.5401906333662,441.3129453118367,433.58183782004596,435.0098876953125,617052,0.0,0.0
2024-03-01 00:00:00+01:00,436.09320511399596,437.52125499712815,430.62727911647556,435.256103515625,228320,0.0,0.0
2024-03-04 00:00:00+01:00,435.99474120443585,437.61974378417415,432.74470598960977,436.881103515625,197177,0.0,0.0
2024-03-05 00:00:00+01:00,436.38868747418445,438.40762556939796,430.3318431331936,431.71063232421875,203544,0.0,0.0
2024-03-06 00:00:00+01:00,429.494703300581,432.2522816302197,422.35451399686866,431.5136413574219,225136,0.0,0.0
2024-03-07 00:00:00+01:00,429.1499825878152,438.7030751173598,428.6083250966481,438.6045837402344,255416,0.0,0.0
2024-03-08 00:00:00+01:00,438.9000444041051,443.82431289299967,438.06291274992304,442.1993103027344,220303,0.0,0.0
2024-03-11 00:00:00+01:00,440.7220225804888,443.6273529637736,439.83566027798895,441.4606628417969,157845,0.0,0.0
2024-03-12 00:00:00+01:00,442.2978048918348,444.3167429647863,437.12732294099084,443.77508544921875,253598,0.0,0.0
2024-03-13 00:00:00+01:00,444.36599557973676,448.9455592130437,443.67658597672306,447.320556640625,284887,0.0,0.0
2024-03-14 00:00:00+01:00,448.1084234602233,450.57055765505976,443.3318771111709,444.41522216796875,248468,0.0,0.0
2024-03-15 00:00:00+01:00,443.08565729361294,447.12356332590787,438.94928993922565,439.3924560546875,657341,0.0,0.0
2024-03-18 00:00:00+01:00,441.3129310887027,442.19929337169657,433.58182384607886,434.86212158203125,162865,0.0,0.0
2024-03-19 00:00:00+01:00,434.320473296359,435.2560963153956,430.9227160749621,434.5174560546875,189552,0.0,0.0
2024-03-20 00:00:00+01:00,432.1045645946902,433.7295672026088,428.2636411426963,430.1348571777344,247616,0.0,0.0
2024-03-21 00:00:00+01:00,432.2522755979344,432.54774973613985,424.42270684875257,428.36212158203125,396357,0.0,0.0
2024-03-22 00:00:00+01:00,426.3924284938029,428.0666617783012,422.6992270576816,426.0969543457031,337716,0.0,0.0
2024-03-25 00:00:00+01:00,424.4227115981246,429.44544139498083,421.61587255818455,428.85455322265625,271836,0.0,0.0
2024-03-26 00:00:00+01:00,428.60832537728385,431.8583304371113,425.8014864317882,427.37725830078125,257201,0.0,0.0
2024-03-27 00:00:00+01:00,425.35830184692145,433.8772802372677,425.35830184692145,432.35076904296875,247743,0.0,0.0
2024-03-28 00:00:00+01:00,432.05533371665626,435.1576168857498,431.07048000866786,432.0060729980469,312490,0.0,0.0
2024-04-02 00:00:00+02:00,431.16892253590976,435.4038113288257,423.5855673482488,424.4226989746094,290588,0.0,0.0
2024-04-03 00:00:00+02:00,424.8658767132144,425.85073040520393,413.6385506356036,414.9681091308594,497628,0.0,0.0
2024-04-04 00:00:00+02:00,413.638560397802,414.62341411303487,408.7142918216377,414.0817565917969,293023,0.0,0.0
2024-04-05 00:00:00+02:00,409.10821410947125,411.0286908144108,404.971846672035,406.4491271972656,389263,0.0,0.0
2024-04-08 00:00:00+02:00,403.346799711127,407.7294104689836,401.67256654192704,404.9718322753906,330407,0.0,0.0
2024-04-09 00:00:00+02:00,404.2824272587268,409.50213963237604,403.7407697680957,409.2066955566406,256289,0.0,0.0
