address1,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,shortName,longName,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,trailingPegRatio
"22, Avenue Montaigne",Paris,75008,France,33 1 44 13 22 22,33 1 44 13 22 23,https://www.lvmh.com,Luxury Goods,luxury-goods,Luxury Goods,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne operates as a luxury goods company worldwide. The company offers wines, and spirits under the domaine des Lambrays, Château d'Yquem, Dom Pérignon, Ruinart, Moët & Chandon, Hennessy, Veuve Clicquot, Château Galoupet, Ardbeg, Château Cheval Blanc, Glenmorangie, Krug, Mercier, Chandon, Joseph Phelps, Newton Vineyard, Cloudy Bay, Belvedere, Colgin Cellars,Terrazas de los Andes, Bodega Numanthia, Cheval des Andes, Woodinville, Ao Yun, Clos19, Volcan de mi Tierra, and Eminente brands; and fashion and leather products under the Loewe, Moynat, Louis Vuitton, Berluti, RIMOWA, Patou, Loro Piana, FENDI, Celine, Christian Dior, Emilio Pucci, Givenchy, Kenzo, and Marc Jacobs brands. It also provides perfumes and cosmetics under the Stella by Stella Mccartney, Officine Universelle Buly, Guerlain, Acqua di Parma, Parfums Christian Dior, Givenchy Parfums, Perfumes Loewe, Benefit Cosmetics, Make Up For Ever, Kenzo Parfums, Fresh, KVD Beauty, Maison Francis Kurkdjian, Cha Ling, Fenty Beauty by Rihanna, and Olehenriksen brands; watches and jewelry under the Chaumet, Tiffany & Co., TAG Heuer, Zenith, Bulgari, Fred, Hublot, and Repossi brands; and custom-designed yachts under the Feadship brand and hotels under the Cheval Blanc brand names, as well as designs and builds luxury yachts under the Royal Van Lent brand. In addition, the company offers daily newspapers under the Les Échos brand; Belmond, a luxury tourism service; home other activities under the Cova, Jardin d'Acclimatation, Le Parisien, Connaissance des Arts, Investir, and Radio Classique brands; and selective retailing products under the DFS, La Grande Epicerie de Paris, Le Bon Marché Rive Gauche, Sephora, and Starboard Cruise Services brands, as well as operates Jardin d'Acclimatation, a leisure and theme park. LVMH Moët Hennessy - Louis Vuitton, Société Européenne was founded in 1365 and is headquartered in Paris, France.",200518,"[{'maxAge': 1, 'name': 'Mr. Bernard  Arnault', 'age': 75, 'title': 'Chairman & CEO', 'yearBorn': 1949, 'fiscalYear': 2023, 'totalPay': 3531242, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Antoine  Arnault', 'age': 47, 'title': 'Group Chief Image & Environment Officer and Director', 'yearBorn': 1977, 'fiscalYear': 2023, 'totalPay': 3207186, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jean-Jacques  Guiony', 'age': 63, 'title': 'Chief Financial Officer', 'yearBorn': 1961, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Bernard  Kuhn', 'title': 'General Counsel', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yann  Bouillonnec', 'title': 'Vice President of Sales', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Chantal  Gaemperle', 'age': 62, 'title': 'Group Executive Vice President of Human Resources & Synergies', 'yearBorn': 1962, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher  de Lapuente', 'age': 61, 'title': 'Chairman & CEO of Selective Retailing Division', 'yearBorn': 1963, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jean-Baptiste  Voisin', 'age': 57, 'title': 'Chief Strategy Officer', 'yearBorn': 1967, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stephane  Bianchi', 'age': 58, 'title': ""Head of LVHM's Watch & Jewelry Unit"", 'yearBorn': 1966, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frederic  Arnault', 'title': 'CEO of TAG Heuer & Director', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,8,10,7,9,1738368000,1703980800,http://www.lvmh.com/investor-relations/shareholders,[],86400,2,705.1,702.9,688.6,703.8,705.1,702.9,688.6,703.8,13.0,1.84,1733097600,0.5175,1.42,0.985,27.525896,23.750431,426698,426698,470499,409124,409124,0.0,0.0,0,0,345027182592,565.4,886.4,4.0743384,668.924,664.5625,13.0,0.018437102,EUR,False,374481682432,0.14819999,253162044,499388000,0.48878,0.18862,507574016,135.204,5.1100564,1735603200,1767139200,1735603200,-0.211,12549999616,25.1,29.09,5:1,962582400,4.422,16.695,-0.16099477,0.20780694,5.5,1733097600,EQUITY,690.9,888.0,618.0,750.25,762.0,2.07407,buy,28,13608999936,27.252,22431000576,41303998464,0.664,1.409,84682997760,59.613,169.565,0.08356,0.19635001,56765001728,11387625472,18923999232,-0.21,-0.021,0.67032,0.26488,0.20743999,EUR,MC.PA,en-US,US,Equity,Delayed Quote,False,LOW,-2.013892,690.9,LVMH,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",PREPRE,-14.199951,688.6 - 703.8,Paris,470499,125.5,0.22196674,565.4 - 886.4,-195.5,-0.22055505,-16.099476,1738082727,1738082727,1738082727,1738083600,1738083600,False,[],1739982923,PAR,finmb_195488,Europe/Paris,CET,3600000,fr_market,False,25.1,29.09,28.03586,24.64344,21.976013,0.03285278,26.337524,0.039631374,15,15,2.1 - Buy,False,False,946886400000,2.9122
